job_title,experience_level,salary_in_usd,remote_ratio,company_size,cluster,cluster_label,pca_x,pca_y
MACHINE LEARNING SCIENTIST,EX,180000,100,S,3,Business Intelligence,-1.7433,1.1447
AI SCIENTIST,EX,200000,100,S,3,Business Intelligence,-1.8098,1.0489
DATA SCIENTIST,SE,204100,0,M,0,Entry-Level Analysts,-1.1027,0.7111
DATA SCIENTIST,SE,136100,0,M,0,Entry-Level Analysts,-0.8766,1.0368
ANALYTICS ENGINEER,SE,250000,0,M,2,Cloud & Data Platform,-2.3916,-3.2386
ANALYTICS ENGINEER,SE,63000,0,M,2,Cloud & Data Platform,-1.7698,-2.3426
DATA SCIENTIST,MI,118208,0,M,0,Entry-Level Analysts,-0.7369,1.4443
DATA SCIENTIST,MI,110820,0,M,0,Entry-Level Analysts,-0.7123,1.4797
COMPUTER VISION SOFTWARE ENGINEER,EN,19073,50,L,3,Business Intelligence,-0.4503,0.7897
DATA SPECIALIST,SE,95000,100,M,3,Business Intelligence,-0.9043,-0.3833
DATA SPECIALIST,SE,70000,100,M,3,Business Intelligence,-0.8212,-0.2635
APPLIED MACHINE LEARNING SCIENTIST,MI,75000,100,M,3,Business Intelligence,-1.4744,1.3261
DATA ANALYST,MI,113000,0,L,1,Senior ML Engineers,2.372,-0.4384
DATA SCIENTIST,SE,170000,100,M,0,Entry-Level Analysts,-0.9109,1.1863
DATA ANALYTICS CONSULTANT,MI,113000,100,L,2,Cloud & Data Platform,-1.7774,-1.9485
PRODUCT DATA ANALYST,MI,140000,100,M,1,Senior ML Engineers,2.3606,-0.2559
DATA ANALYST,SE,50000,100,S,1,Senior ML Engineers,2.5796,-0.1464
BI DATA ANALYST,MI,53368,100,M,1,Senior ML Engineers,2.6486,0.1592
LEAD DATA SCIENTIST,SE,29944,50,S,0,Entry-Level Analysts,-0.4844,1.7014
DATA SCIENTIST,SE,160000,0,L,0,Entry-Level Analysts,-0.9561,0.9223
DATA SCIENTIST,SE,119300,0,L,0,Entry-Level Analysts,-0.8207,1.1173
RESEARCH SCIENTIST,MI,145000,50,L,2,Cloud & Data Platform,-1.923,-2.2578
DATA ENGINEER,SE,90000,0,M,1,Senior ML Engineers,1.1774,-0.3959
ETL DEVELOPER,SE,146200,100,M,3,Business Intelligence,-1.0746,-0.6286
ETL DEVELOPER,SE,124270,100,M,3,Business Intelligence,-1.0016,-0.5235
DATA SCIENTIST,MI,225000,0,M,0,Entry-Level Analysts,-1.092,0.9327
DATA SCIENTIST,MI,160000,0,M,0,Entry-Level Analysts,-0.8759,1.2441
DATA SCIENTIST,MI,54634,100,S,0,Entry-Level Analysts,-0.4471,2.0608
DATA ENGINEER,SE,185800,100,M,1,Senior ML Engineers,0.9372,-0.543
DATA ENGINEER,SE,137400,100,M,1,Senior ML Engineers,1.0981,-0.3111
ANALYTICS ENGINEER,SE,245000,0,M,2,Cloud & Data Platform,-2.375,-3.2146
ANALYTICS ENGINEER,SE,180000,0,M,2,Cloud & Data Platform,-2.1588,-2.9032
ANALYTICS ENGINEER,SE,203500,0,M,2,Cloud & Data Platform,-2.237,-3.0158
ANALYTICS ENGINEER,SE,152000,0,M,2,Cloud & Data Platform,-2.0657,-2.769
DATA ENGINEER,SE,250000,0,M,1,Senior ML Engineers,0.6453,-1.1624
DATA ENGINEER,SE,63000,0,M,1,Senior ML Engineers,1.2672,-0.2665
MACHINE LEARNING INFRASTRUCTURE ENGINEER,SE,186000,100,M,3,Business Intelligence,-1.9237,0.4725
MACHINE LEARNING INFRASTRUCTURE ENGINEER,SE,148800,100,M,3,Business Intelligence,-1.8,0.6507
LEAD MACHINE LEARNING ENGINEER,SE,95386,50,L,3,Business Intelligence,-1.6616,0.7507
MACHINE LEARNING ENGINEER,MI,128058,50,L,3,Business Intelligence,-1.69,0.9159
DATA SCIENTIST,EN,82000,0,L,0,Entry-Level Analysts,-0.456,2.2612
DATA SCIENTIST,EN,110000,100,M,0,Entry-Level Analysts,-0.4707,2.439
APPLIED MACHINE LEARNING SCIENTIST,MI,173000,50,M,3,Business Intelligence,-1.8395,0.7006
MACHINE LEARNING ENGINEER,SE,186000,100,M,3,Business Intelligence,-1.9237,0.4725
MACHINE LEARNING ENGINEER,SE,148800,100,M,3,Business Intelligence,-1.8,0.6507
DATA SCIENCE MANAGER,MI,158000,100,M,3,Business Intelligence,-1.0336,-0.3634
DATA SCIENCE MANAGER,MI,134000,100,M,3,Business Intelligence,-0.9538,-0.2484
ANALYTICS ENGINEER,EX,200000,100,M,2,Cloud & Data Platform,-1.9865,-2.0436
ANALYTICS ENGINEER,EX,150000,100,M,2,Cloud & Data Platform,-1.8202,-1.8041
DATA ANALYST,SE,216200,0,M,1,Senior ML Engineers,1.9486,-1.2546
DATA ANALYST,SE,144100,0,M,1,Senior ML Engineers,2.1883,-0.9092
DATA SCIENTIST,MI,115573,0,M,0,Entry-Level Analysts,-0.7281,1.4569
DATA SCIENTIST,MI,89306,0,M,0,Entry-Level Analysts,-0.6408,1.5828
ETL DEVELOPER,SE,250000,0,M,3,Business Intelligence,-1.4981,-1.4378
ETL DEVELOPER,SE,63000,0,M,3,Business Intelligence,-0.8763,-0.5419
MACHINE LEARNING ENGINEER,SE,135000,100,M,3,Business Intelligence,-1.7541,0.7169
MACHINE LEARNING ENGINEER,SE,85000,100,M,3,Business Intelligence,-1.5879,0.9564
DATA SCIENCE MANAGER,SE,206000,100,M,3,Business Intelligence,-1.2734,-0.9151
DATA SCIENCE MANAGER,SE,175100,100,M,3,Business Intelligence,-1.1707,-0.767
MACHINE LEARNING ENGINEER,SE,189650,0,M,3,Business Intelligence,-2.0143,0.1431
MACHINE LEARNING ENGINEER,SE,164996,0,M,3,Business Intelligence,-1.9323,0.2612
DATA ENGINEER,SE,154000,100,M,1,Senior ML Engineers,1.0429,-0.3906
DATA ENGINEER,SE,126000,100,M,1,Senior ML Engineers,1.1361,-0.2564
MACHINE LEARNING ENGINEER,SE,200000,100,L,3,Business Intelligence,-1.9703,0.4054
MACHINE LEARNING ENGINEER,SE,150000,100,L,3,Business Intelligence,-1.804,0.645
ANALYTICS ENGINEER,SE,135000,100,M,2,Cloud & Data Platform,-1.9308,-2.3757
DATA ENGINEER,MI,98506,0,M,1,Senior ML Engineers,1.2293,-0.1149
DATA ENGINEER,MI,73880,0,M,1,Senior ML Engineers,1.3112,0.0031
DATA ANALYST,SE,117000,100,M,1,Senior ML Engineers,2.3568,-0.4674
DATA ANALYST,SE,99450,100,M,1,Senior ML Engineers,2.4152,-0.3833
DATA ENGINEER,SE,200000,100,M,1,Senior ML Engineers,0.89,-0.611
DATA ENGINEER,SE,135000,100,M,1,Senior ML Engineers,1.1061,-0.2996
MACHINE LEARNING ENGINEER,SE,193900,0,M,3,Business Intelligence,-2.0284,0.1228
MACHINE LEARNING ENGINEER,SE,129300,0,M,3,Business Intelligence,-1.8136,0.4323
MACHINE LEARNING ENGINEER,EN,55410,100,S,3,Business Intelligence,-1.2488,2.0634
DATA ANALYST,SE,86193,0,M,1,Senior ML Engineers,2.3809,-0.6317
DATA ANALYST,SE,61566,0,M,1,Senior ML Engineers,2.4628,-0.5137
DATA ANALYST,SE,175000,100,M,1,Senior ML Engineers,2.164,-0.7453
DATA ANALYST,SE,130000,100,M,1,Senior ML Engineers,2.3136,-0.5297
DATA ENGINEER,SE,188100,0,M,1,Senior ML Engineers,0.8512,-0.8659
DATA ENGINEER,SE,139860,0,M,1,Senior ML Engineers,1.0116,-0.6348
MACHINE LEARNING ENGINEER,SE,248700,0,M,3,Business Intelligence,-2.2106,-0.1398
MACHINE LEARNING ENGINEER,SE,167100,0,M,3,Business Intelligence,-1.9393,0.2512
BI DATA ANALYST,MI,50432,100,S,1,Senior ML Engineers,2.6584,0.1732
DATA SCIENTIST,SE,205000,0,M,0,Entry-Level Analysts,-1.1057,0.7067
DATA ARCHITECT,SE,141300,0,M,3,Business Intelligence,-1.1367,-0.917
DATA ARCHITECT,SE,102100,0,M,3,Business Intelligence,-1.0063,-0.7292
DATA ANALYST,EN,50000,100,L,1,Senior ML Engineers,2.8203,0.8188
DATA SCIENTIST,EN,84053,100,L,0,Entry-Level Analysts,-0.3845,2.5633
LEAD DATA SCIENTIST,MI,61566,50,S,0,Entry-Level Analysts,-0.5093,1.8716
DATA ARCHITECT,SE,250000,0,M,3,Business Intelligence,-1.4981,-1.4378
DATA ARCHITECT,SE,63000,0,M,3,Business Intelligence,-0.8763,-0.5419
DATA SCIENCE MANAGER,SE,189500,100,L,3,Business Intelligence,-1.2185,-0.836
DATA SCIENCE MANAGER,SE,140100,100,L,3,Business Intelligence,-1.0543,-0.5994
DATA ENGINEER,SE,177600,100,L,1,Senior ML Engineers,0.9645,-0.5037
DATA ENGINEER,SE,131300,100,L,1,Senior ML Engineers,1.1184,-0.2818
DATA ENGINEER,MI,24000,0,M,1,Senior ML Engineers,1.4771,0.2421
MACHINE LEARNING ENGINEER,SE,202900,100,L,3,Business Intelligence,-1.9799,0.3915
DATA ENGINEER,SE,115000,100,M,1,Senior ML Engineers,1.1726,-0.2037
MACHINE LEARNING ENGINEER,EN,115000,50,L,3,Business Intelligence,-1.4862,1.6219
MACHINE LEARNING ENGINEER,MI,193900,0,M,3,Business Intelligence,-1.9482,0.4445
MACHINE LEARNING ENGINEER,MI,129300,0,M,3,Business Intelligence,-1.7334,0.754
DATA SCIENTIST,SE,140000,100,L,0,Entry-Level Analysts,-0.8112,1.3301
DATA ANALYST,MI,216200,0,M,1,Senior ML Engineers,2.0288,-0.9329
DATA ANALYST,MI,144100,0,M,1,Senior ML Engineers,2.2685,-0.5874
MACHINE LEARNING SCIENTIST,SE,216000,0,M,3,Business Intelligence,-2.1019,0.0169
MACHINE LEARNING SCIENTIST,SE,144000,0,M,3,Business Intelligence,-1.8625,0.3618
DATA ANALYST,EN,150000,100,L,1,Senior ML Engineers,2.4878,0.3397
MACHINE LEARNING RESEARCH ENGINEER,EN,12171,100,M,2,Cloud & Data Platform,-1.9985,0.4698
DATA SCIENTIST,MI,53416,100,L,0,Entry-Level Analysts,-0.443,2.0666
APPLIED DATA SCIENTIST,EN,50000,50,M,0,Entry-Level Analysts,-0.3104,2.5705
CLOUD DATA ARCHITECT,SE,250000,50,L,4,Research & NLP,-1.597,-2.4758
RESEARCH SCIENTIST,EX,84053,0,L,2,Cloud & Data Platform,-1.6793,-1.8
DATA SCIENTIST,MI,131752,100,M,0,Entry-Level Analysts,-0.7035,1.6913
ANALYTICS ENGINEER,SE,48000,100,S,2,Cloud & Data Platform,-1.6415,-1.9589
DATA SCIENCE MANAGER,EX,260500,0,M,3,Business Intelligence,-1.3726,-0.8446
DATA SCIENCE MANAGER,EX,175100,0,M,3,Business Intelligence,-1.0886,-0.4355
DATA ANALYST,EN,55000,100,S,1,Senior ML Engineers,2.8037,0.7948
DATA ANALYST,MI,130000,100,M,1,Senior ML Engineers,2.3938,-0.208
APPLIED MACHINE LEARNING SCIENTIST,SE,77119,100,L,3,Business Intelligence,-1.5617,0.9942
DATA SCIENTIST,EN,52008,50,S,0,Entry-Level Analysts,-0.3171,2.5609
APPLIED MACHINE LEARNING SCIENTIST,MI,30523,100,S,3,Business Intelligence,-1.3265,1.5391
DATA ENGINEER,SE,206699,0,M,1,Senior ML Engineers,0.7893,-0.955
DATA ENGINEER,SE,99100,0,M,1,Senior ML Engineers,1.1471,-0.4395
ANALYTICS ENGINEER,MI,200000,0,M,2,Cloud & Data Platform,-2.1451,-2.6773
ANALYTICS ENGINEER,MI,54000,0,M,2,Cloud & Data Platform,-1.6596,-1.9778
ANALYTICS ENGINEER,EN,130000,50,L,2,Cloud & Data Platform,-1.7127,-1.5425
DATA ENGINEER,SE,100000,0,L,1,Senior ML Engineers,1.1441,-0.4438
DATA ENGINEER,SE,80000,0,L,1,Senior ML Engineers,1.2106,-0.348
DATA SCIENTIST,SE,100000,0,L,0,Entry-Level Analysts,-0.7566,1.2098
DATA SPECIALIST,SE,221300,100,L,3,Business Intelligence,-1.3243,-0.9884
DATA SPECIALIST,SE,148700,100,L,3,Business Intelligence,-1.0829,-0.6406
MACHINE LEARNING ENGINEER,EN,30000,100,L,3,Business Intelligence,-1.1643,2.1851
DATA ANALYST,EN,28368,50,M,1,Senior ML Engineers,2.853,0.7665
DATA ENGINEER,MI,91118,0,M,1,Senior ML Engineers,1.2539,-0.0795
DATA ENGINEER,MI,61566,0,M,1,Senior ML Engineers,1.3522,0.0621
DATA SCIENTIST,MI,60938,100,S,0,Entry-Level Analysts,-0.468,2.0306
DATA SCIENCE MANAGER,SE,249260,0,M,3,Business Intelligence,-1.4956,-1.4343
DATA SCIENCE MANAGER,SE,185400,0,M,3,Business Intelligence,-1.2833,-1.1283
DATA SCIENTIST,MI,80036,50,M,0,Entry-Level Analysts,-0.5708,1.7831
DATA ANALYST,SE,128875,100,M,1,Senior ML Engineers,2.3173,-0.5243
DATA ANALYST,SE,93700,100,M,1,Senior ML Engineers,2.4343,-0.3558
MACHINE LEARNING ENGINEER,SE,100000,100,M,3,Business Intelligence,-1.6378,0.8845
DATA ANALYST,SE,136260,100,M,1,Senior ML Engineers,2.2928,-0.5597
DATA ANALYST,SE,109280,100,M,1,Senior ML Engineers,2.3825,-0.4304
DATA SCIENTIST,SE,160000,100,L,0,Entry-Level Analysts,-0.8777,1.2343
DATA SCIENTIST,SE,92000,100,L,0,Entry-Level Analysts,-0.6516,1.56
DATA ENGINEER,MI,135446,0,M,1,Senior ML Engineers,1.1065,-0.2919
DATA ENGINEER,MI,104663,0,M,1,Senior ML Engineers,1.2088,-0.1444
DATA ENGINEER,EN,129000,100,L,1,Senior ML Engineers,1.3668,0.6944
DATA ENGINEER,EN,86000,100,L,1,Senior ML Engineers,1.5097,0.9004
DATA ENGINEER,EN,13493,100,L,1,Senior ML Engineers,1.7509,1.2478
BUSINESS DATA ANALYST,SE,100000,100,L,1,Senior ML Engineers,2.4134,-0.386
DATA SCIENTIST,MI,25000,50,M,0,Entry-Level Analysts,-0.3877,2.0468
DATA ANALYST,MI,65257,50,M,1,Senior ML Engineers,2.5699,-0.0537
AI SCIENTIST,MI,200000,100,M,3,Business Intelligence,-1.8901,0.7272
MACHINE LEARNING DEVELOPER,EN,180000,100,L,3,Business Intelligence,-1.6631,1.4664
DATA SCIENTIST,MI,153000,100,L,0,Entry-Level Analysts,-0.7742,1.5895
DATA ANALYST,SE,150075,100,M,1,Senior ML Engineers,2.2468,-0.6259
DATA ANALYST,SE,110925,100,M,1,Senior ML Engineers,2.377,-0.4383
MACHINE LEARNING SCIENTIST,MI,22800,100,M,3,Business Intelligence,-1.3008,1.5761
DATA ANALYST,EN,22809,100,M,1,Senior ML Engineers,2.9107,0.949
DATA ANALYST,EN,15000,0,L,1,Senior ML Engineers,2.8583,0.6745
DATA SCIENCE MANAGER,SE,133766,100,L,3,Business Intelligence,-1.0332,-0.569
MACHINE LEARNING ENGINEER,EN,83000,0,L,3,Business Intelligence,-1.4189,1.6193
DATA SCIENTIST,SE,186000,0,M,0,Entry-Level Analysts,-1.0425,0.7978
DATA SCIENTIST,SE,148800,0,M,0,Entry-Level Analysts,-0.9188,0.976
DATA ANALYST,SE,112900,0,M,1,Senior ML Engineers,2.2921,-0.7597
DATA ANALYST,SE,90320,0,M,1,Senior ML Engineers,2.3672,-0.6515
ML ENGINEER,SE,240000,0,M,0,Entry-Level Analysts,-1.2221,0.5391
ML ENGINEER,SE,160000,0,M,0,Entry-Level Analysts,-0.9561,0.9223
DATA SCIENCE MANAGER,SE,300000,100,M,3,Business Intelligence,-1.586,-1.3654
DATA SCIENCE MANAGER,SE,200000,100,M,3,Business Intelligence,-1.2535,-0.8863
DATA ENGINEER,MI,65666,50,S,1,Senior ML Engineers,1.3777,0.1984
AI SCIENTIST,MI,200000,100,L,3,Business Intelligence,-1.8901,0.7272
MACHINE LEARNING ENGINEER,MI,116976,0,M,3,Business Intelligence,-1.6924,0.813
MACHINE LEARNING ENGINEER,MI,92350,0,M,3,Business Intelligence,-1.6105,0.931
AI SCIENTIST,MI,120000,0,M,3,Business Intelligence,-1.7024,0.7985
DATA ANALYST,SE,112900,100,M,1,Senior ML Engineers,2.3705,-0.4478
DATA ANALYST,SE,90320,100,M,1,Senior ML Engineers,2.4455,-0.3396
DATA ANALYTICS MANAGER,SE,145000,100,M,2,Cloud & Data Platform,-1.9641,-2.4236
DATA ANALYTICS MANAGER,SE,105400,100,M,2,Cloud & Data Platform,-1.8324,-2.2339
DATA SCIENTIST,EN,49268,0,S,0,Entry-Level Analysts,-0.3472,2.418
DATA SCIENTIST,SE,215300,100,L,0,Entry-Level Analysts,-1.0616,0.9693
DATA SCIENTIST,SE,158200,100,L,0,Entry-Level Analysts,-0.8717,1.2429
DATA ENGINEER,SE,209100,100,L,1,Senior ML Engineers,0.8597,-0.6546
DATA ENGINEER,SE,154600,100,L,1,Senior ML Engineers,1.041,-0.3935
DATA ANALYST,SE,115934,0,M,1,Senior ML Engineers,2.282,-0.7742
DATA ANALYST,SE,81666,0,M,1,Senior ML Engineers,2.3959,-0.61
DATA ENGINEER,SE,155000,100,M,1,Senior ML Engineers,1.0396,-0.3954
MACHINE LEARNING ENGINEER,MI,84053,100,M,3,Business Intelligence,-1.5045,1.2827
DATA ANALYST,SE,164000,0,M,1,Senior ML Engineers,2.1221,-1.0045
DATA ANALYST,SE,132000,0,M,1,Senior ML Engineers,2.2286,-0.8512
DATA SCIENTIST,SE,123000,100,M,0,Entry-Level Analysts,-0.7546,1.4115
ETL DEVELOPER,MI,52533,0,M,3,Business Intelligence,-0.7612,-0.17
LEAD DATA ENGINEER,EX,115222,100,S,1,Senior ML Engineers,1.3323,0.4386
DATA ENGINEER,SE,165400,100,M,1,Senior ML Engineers,1.005,-0.4452
DATA ENGINEER,SE,132320,100,M,1,Senior ML Engineers,1.115,-0.2867
DATA ARCHITECT,SE,208775,100,M,3,Business Intelligence,-1.2826,-0.9284
DATA ARCHITECT,SE,147800,100,M,3,Business Intelligence,-1.0799,-0.6362
DATA ENGINEER,SE,136994,100,M,1,Senior ML Engineers,1.0995,-0.3091
DATA ENGINEER,SE,101570,100,M,1,Senior ML Engineers,1.2173,-0.1394
HEAD OF MACHINE LEARNING,EX,76309,50,L,3,Business Intelligence,-1.4377,1.4856
MACHINE LEARNING ENGINEER,EN,35093,100,L,3,Business Intelligence,-1.1812,2.1607
DATA ENGINEER,SE,183600,100,L,1,Senior ML Engineers,0.9445,-0.5324
DATA ENGINEER,SE,100800,100,L,1,Senior ML Engineers,1.2199,-0.1357
DATA ANALYST,MI,49253,100,M,1,Senior ML Engineers,2.6623,0.1789
DATA ANALYST,MI,36940,100,M,1,Senior ML Engineers,2.7033,0.2379
DATA ANALYST,MI,42026,100,M,1,Senior ML Engineers,2.6864,0.2135
DATA ANALYST,MI,31520,100,M,1,Senior ML Engineers,2.7213,0.2639
DATA ANALYST,MI,42026,100,M,1,Senior ML Engineers,2.6864,0.2135
DATA ANALYST,MI,31520,100,M,1,Senior ML Engineers,2.7213,0.2639
DATA SCIENTIST,SE,215300,0,L,0,Entry-Level Analysts,-1.14,0.6574
DATA SCIENTIST,SE,140400,0,L,0,Entry-Level Analysts,-0.8909,1.0162
DATA ENGINEER,MI,63040,100,M,1,Senior ML Engineers,1.4256,0.3669
DATA ENGINEER,MI,47280,100,M,1,Senior ML Engineers,1.478,0.4424
DATA SCIENTIST,SE,260000,100,M,0,Entry-Level Analysts,-1.2102,0.7551
DATA SCIENTIST,MI,43096,0,M,0,Entry-Level Analysts,-0.4871,1.8042
DATA ENGINEER,MI,63040,100,M,1,Senior ML Engineers,1.4256,0.3669
DATA ENGINEER,MI,47280,100,M,1,Senior ML Engineers,1.478,0.4424
DATA ENGINEER,MI,55410,100,M,1,Senior ML Engineers,1.451,0.4035
MACHINE LEARNING ENGINEER,MI,51064,50,L,3,Business Intelligence,-1.434,1.2848
DATA SCIENCE ENGINEER,SE,60000,100,L,3,Business Intelligence,-0.7879,-0.2156
DATA ENGINEER,MI,82900,0,M,1,Senior ML Engineers,1.2812,-0.0401
DATA ENGINEER,MI,63900,0,M,1,Senior ML Engineers,1.3444,0.0509
MACHINE LEARNING SCIENTIST,MI,160000,100,L,3,Business Intelligence,-1.757,0.9188
MACHINE LEARNING SCIENTIST,MI,112300,100,L,3,Business Intelligence,-1.5984,1.1473
DATA SCIENCE MANAGER,MI,241000,100,M,3,Business Intelligence,-1.3096,-0.761
DATA SCIENCE MANAGER,MI,159000,100,M,3,Business Intelligence,-1.0369,-0.3682
DATA SCIENTIST,SE,80000,0,M,0,Entry-Level Analysts,-0.6901,1.3056
DATA ANALYST,MI,58000,0,S,1,Senior ML Engineers,2.5549,-0.1749
DATA ENGINEER,SE,136000,0,M,1,Senior ML Engineers,1.0244,-0.6163
DATA ENGINEER,SE,108800,0,M,1,Senior ML Engineers,1.1149,-0.486
DATA ENGINEER,EX,242000,100,M,1,Senior ML Engineers,0.9108,-0.1687
DATA ENGINEER,EX,200000,100,M,1,Senior ML Engineers,1.0504,0.0325
DATA SCIENTIST,MI,61566,0,M,0,Entry-Level Analysts,-0.5485,1.7157
DATA SCIENTIST,MI,36940,0,M,0,Entry-Level Analysts,-0.4666,1.8337
DATA ENGINEER,MI,49253,0,M,1,Senior ML Engineers,1.3931,0.1211
DATA SCIENTIST,SE,165220,100,M,0,Entry-Level Analysts,-0.895,1.2092
DATA SCIENTIST,SE,120160,100,M,0,Entry-Level Analysts,-0.7452,1.4251
DATA ANALYST,SE,124190,100,M,1,Senior ML Engineers,2.3329,-0.5019
DATA ENGINEER,SE,181940,0,M,1,Senior ML Engineers,0.8716,-0.8364
DATA ENGINEER,SE,132320,0,M,1,Senior ML Engineers,1.0366,-0.5986
DATA ENGINEER,SE,220110,0,M,1,Senior ML Engineers,0.7447,-1.0192
DATA ENGINEER,SE,160080,0,M,1,Senior ML Engineers,0.9443,-0.7316
DATA SCIENTIST,SE,180000,0,L,0,Entry-Level Analysts,-1.0226,0.8265
DATA SCIENTIST,SE,120000,0,L,0,Entry-Level Analysts,-0.8231,1.114
DATA ANALYST,MI,126500,0,M,1,Senior ML Engineers,2.3271,-0.5031
DATA ANALYST,MI,106260,0,M,1,Senior ML Engineers,2.3944,-0.4061
DATA ANALYST,SE,116000,0,M,1,Senior ML Engineers,2.2818,-0.7745
DATA ANALYST,SE,155000,100,M,1,Senior ML Engineers,2.2305,-0.6495
DATA ANALYST,SE,120600,100,M,1,Senior ML Engineers,2.3449,-0.4847
DATA SCIENTIST,MI,130000,0,M,0,Entry-Level Analysts,-0.7761,1.3878
DATA SCIENTIST,MI,90000,0,M,0,Entry-Level Analysts,-0.6431,1.5794
DATA ENGINEER,MI,170000,100,M,1,Senior ML Engineers,1.07,-0.1455
DATA ANALYST,SE,102100,100,M,1,Senior ML Engineers,2.4064,-0.396
DATA ANALYST,SE,84900,100,M,1,Senior ML Engineers,2.4636,-0.3136
DATA SCIENTIST,SE,136620,100,M,0,Entry-Level Analysts,-0.7999,1.3463
DATA SCIENTIST,SE,99360,100,M,0,Entry-Level Analysts,-0.676,1.5248
DATA SCIENTIST,SE,110820,0,M,0,Entry-Level Analysts,-0.7925,1.158
DATA SCIENTIST,SE,98506,0,M,0,Entry-Level Analysts,-0.7516,1.217
DATA SCIENTIST,SE,146000,100,M,0,Entry-Level Analysts,-0.8311,1.3013
DATA ENGINEER,EN,43096,100,M,1,Senior ML Engineers,1.6524,1.1059
DATA ANALYST,EX,130000,100,M,1,Senior ML Engineers,2.474,0.1138
DATA ANALYST,EX,110000,100,M,1,Senior ML Engineers,2.5406,0.2096
DATA ANALYST,SE,170000,100,M,1,Senior ML Engineers,2.1806,-0.7213
DATA SCIENCE MANAGER,SE,161342,100,M,3,Business Intelligence,-1.1249,-0.7011
DATA SCIENCE MANAGER,SE,137141,100,M,3,Business Intelligence,-1.0444,-0.5852
DATA SCIENTIST,SE,167000,100,M,0,Entry-Level Analysts,-0.901,1.2007
DATA ENGINEER,SE,73880,0,M,1,Senior ML Engineers,1.231,-0.3186
DATA ENGINEER,SE,61566,0,M,1,Senior ML Engineers,1.2719,-0.2597
DATA SCIENTIST,SE,211500,100,M,0,Entry-Level Analysts,-1.0489,0.9875
DATA SCIENTIST,SE,138600,100,M,0,Entry-Level Analysts,-0.8065,1.3368
DATA ARCHITECT,SE,192400,100,M,3,Business Intelligence,-1.2282,-0.8499
DATA ARCHITECT,SE,90700,100,M,3,Business Intelligence,-0.89,-0.3627
DATA ANALYST,SE,130000,100,M,1,Senior ML Engineers,2.3136,-0.5297
DATA ANALYST,SE,61300,100,M,1,Senior ML Engineers,2.542,-0.2006
DATA ENGINEER,SE,160000,0,L,1,Senior ML Engineers,0.9446,-0.7313
DATA ENGINEER,SE,113000,0,L,1,Senior ML Engineers,1.1009,-0.5061
DATA SCIENTIST,SE,95550,0,M,0,Entry-Level Analysts,-0.7418,1.2311
DATA ANALYST,MI,167000,100,M,1,Senior ML Engineers,2.2708,-0.3852
DATA ANALYST,MI,115500,100,M,1,Senior ML Engineers,2.442,-0.1385
DATA ENGINEER,SE,243900,100,M,1,Senior ML Engineers,0.744,-0.8213
DATA ENGINEER,SE,156600,100,M,1,Senior ML Engineers,1.0343,-0.4031
DATA ANALYST,SE,136600,100,M,1,Senior ML Engineers,2.2917,-0.5613
DATA ENGINEER,SE,128875,100,M,1,Senior ML Engineers,1.1265,-0.2702
DATA ENGINEER,SE,93700,100,M,1,Senior ML Engineers,1.2435,-0.1017
HEAD OF DATA SCIENCE,EX,224000,100,M,3,Business Intelligence,-1.1728,-0.3579
HEAD OF DATA SCIENCE,EX,167875,100,M,3,Business Intelligence,-0.9862,-0.089
ANALYTICS ENGINEER,EX,175000,100,M,2,Cloud & Data Platform,-1.9034,-1.9239
ANALYTICS ENGINEER,EX,135000,100,M,2,Cloud & Data Platform,-1.7704,-1.7322
DATA SCIENTIST,SE,205300,0,L,0,Entry-Level Analysts,-1.1067,0.7053
DATA SCIENTIST,SE,176000,100,M,0,Entry-Level Analysts,-0.9309,1.1576
DATA ENGINEER,SE,200100,100,M,1,Senior ML Engineers,0.8897,-0.6115
DATA ENGINEER,SE,70500,0,M,1,Senior ML Engineers,1.2422,-0.3025
DATA ENGINEER,SE,54000,0,M,1,Senior ML Engineers,1.2971,-0.2234
DATA SCIENTIST,SE,205300,0,M,0,Entry-Level Analysts,-1.1067,0.7053
DATA SCIENTIST,SE,140400,0,M,0,Entry-Level Analysts,-0.8909,1.0162
ANALYTICS ENGINEER,SE,205300,0,M,2,Cloud & Data Platform,-2.243,-3.0244
ANALYTICS ENGINEER,SE,184700,0,M,2,Cloud & Data Platform,-2.1745,-2.9257
DATA ENGINEER,SE,175100,100,M,1,Senior ML Engineers,0.9728,-0.4917
DATA ENGINEER,SE,140250,100,M,1,Senior ML Engineers,1.0887,-0.3247
DATA ANALYST,SE,116150,100,M,1,Senior ML Engineers,2.3597,-0.4633
DATA ANALYST,SE,99050,100,M,1,Senior ML Engineers,2.4165,-0.3814
DATA ANALYST,MI,85000,0,M,1,Senior ML Engineers,2.4651,-0.3043
DATA ANALYST,MI,75000,0,M,1,Senior ML Engineers,2.4983,-0.2564
MACHINE LEARNING ENGINEER,SE,214000,100,M,3,Business Intelligence,-2.0168,0.3384
MACHINE LEARNING ENGINEER,SE,192600,100,M,3,Business Intelligence,-1.9457,0.4409
DATA ARCHITECT,SE,266400,100,M,3,Business Intelligence,-1.4743,-1.2045
DATA ARCHITECT,SE,213120,100,M,3,Business Intelligence,-1.2971,-0.9492
DATA SCIENTIST,MI,141300,0,M,0,Entry-Level Analysts,-0.8137,1.3337
DATA SCIENTIST,MI,102100,0,M,0,Entry-Level Analysts,-0.6833,1.5215
